8,about,О 
8,here,Здесь
8,tomorrow,Завтра
8,teacher,Учитель
9,student,Студент
9,teachers,Учителя
9,students,Студенты
9,they,Они
9,dog,Собака
9,cat,Кот
9,give,Давать
9,ball,Мяч
9,back,Назад; обратно
9,him,Ему
9,gives,Дает
9,them,Им
9,us,Нас
9,this,Это
10,his,Его
10,our,Наше
10,their,Их
10,who,Кто
10,sister,Сестра
10,believe,Верить
10,can,Может
10,does,Делает 
10,cost,Стоит (цена)
10,many,Много
10,people,Люди
10,club,Клуб
10,when,Когда
10,again,Опять
11,party,Вечеринка
11,friend's,Друзей
11,house,Дом 
11,time,Время
11,starts,Начинается
11,nine,Девять
11,oclock,Час (время)
11,okay,Хорошо!
11,let,Позволять
11,eight,Восемь
11,thirty,Тридцять
11,should,Должен 
11,bring,Приносить
11,something,Что-то; что-нибудь; что-либо
12,need,Нуждаться
12,friend,Друг
12,arrange,Договориться
12,everything,Все; 
12,bye,До Свидания!
12,then,Тогда
12,beautiful,Красивый
12,tree,Дерево
12,worm,Червяк
12,ugly,Неприятный; противный
12,car,Автомобиль
12,fast,Быстрый
12,walk,Прогулка пешком; ходить; гулять
12,slow,Медленно
13,tasty,Вкусный
13,orange,Апельсин
13,kid,Ребенок
13,careful,Оккуратный; осторожный
13,of,Из
13,bad,Плохой
13,weather,Погода
13,today,Сегодня
13,hot,Горячий
13,drink,Напиток; пить
13,water,Вода
13,please,Пожалуйста
13,excuse,Извинять; извинение
13,get,Получать
14,bangkok,Бангкок
14,bank,Банк
14,just,Только
14,turn,Повернуть; поворот
14,left,Левый
14,there,Там
14,take,Брать
14,right,Правый
14,banks,Банки
14,opening,Открывается
14,hours,Часы (время)
14,sure,Надежный
14,ok,Хорошо!
14,welcome,Добро Пожаловать!
15,have,Иметь
15,day,День
15,try,Приносить; пробовать
15,hate,Ненавидеть; ненависть
15,anyone,Кто-нибудь
15,help,Помогать; помощь
15,hope,Надеяться; надежда
15,likes,Нравится
15,laugh,Смеяться; смех
15,lie,Ложь; лгать; лежать
15,like,Нравиться
15,eat,Кушать
15,restaurant,Ресторан
15,love,Любовь
16,move,Двигаться; движение
16,open,Открывать; открыто
16,door,Дверь
16,plan,План
16,smell,Запах; пахнуть; нюхать
16,tell,Рассказывать
16,smile,Улыбаться; улыбка
16,makes,Производить; изготовление 
16,happy,Счастливый
16,start,Начинать; начало; старт
16,working,Рабочий
16,stop,Остановить; остановка
16,crying,Плач; плачущий
16,talk,Разговаривать; болтать; беседа
17,if,Если; в случае..
17,touch,Прикасаться; трогать; прикосновение
17,might,Может быть; можно
17,burned,Сгоревший; горел
17,understand,Понимать
17,say,Говорить
17,come,Приходить
17,visit,Навещать; визит
17,wait,Ждать
17,until,До; до тех пор пока
17,bit,Кусочек
17,faster,Быстрее
17,wash,Мыть
17,dishes,Посуда
18,every,Каждый
18,friday,Пятница
18,from,С; от
18,monday,Понедельник
18,worry,Беспокоиться; волноваться; тревога
18,smart,Умный; ловкий; элегантный
18,boy,Мальчик
18,stupid,Глупый
18,wear,Носить (одежду)
18,clean,Чистить; чистый
18,clothes,Одежда
18,for,Для
18,birthday,День Рождение
18,dirty,Грязный
19,computer,Компьютер
19,better,Лучше
19,than,Чем
19,one,Один
19,health,Здоровье
19,getting,Получающий
19,worse,Хуже
19,easy,Легко
19,hard,Тяжело
19,said,Сказал; сказанный
19,choose,Выбирать
19,only,Только
19,tomatoes,Помидоры
19,has,Имеет 
20,soft,Мягкий
20,hair,Волосы
20,rich,Богатый
20,important,Важный; важно
20,poor,Бедный
20,already,Уже
20,difference,Разница
20,between,Между
20,wrong,Неправильный
20,fat,Толстый; жир
20,skinny,Тощий
20,mountain,Гора
20,high,Высокий; высоко
20,fuel,Топливо
21,level,Уровень
21,low,Низко
21,told,Рассказал; рассказанный
21,buy,Покупать
21,shirt,Рубашка
21,funny,Смешной
21,money,Деньги
21,glasses,Очки
21,train,Поезд
21,leave,Оставлять
21,wants,Хочет
21,keys,Ключи; клавиши
21,long,Длинный
21,children,Дети
22,bus,Автобус
22,minutes,Минуты
22,direct,Прямо
22,line,Линия
22,yes,Да
22,eating,Кушающий; кушает
22,depends,Зависит
22,traffic,Движение (дорожное); перевозка
22,six,Шесть
22,toilet,Туалет
22,tickets,Билеты
22,end,Конец
22,street,Улица
22,continue,Продолжать; продолжение
23,straight,Прямой
23,hundred,Сто
23,meters,Метры
23,light,Свет
23,another,Другой
23,sits,Сидит
23,middle,Середина
23,road,Дорога
23,side,Сторона
23,lives,Живет
23,houses,Дома
23,after,После
23,junction,Переход
23,shop,Магазин
24,beginning,Начало
24,hotel,Гостиница
24,four,Четыре
24,kilometers,Километры
24,outside,Вне; снаружи
24,city,Город
24,police,Полиция
24,man,Мужчина
24,stands,Стоит
24,curve,Кривая
24,save,Сберегать
24,almost,Почти
24,died,Умерший
24,saved,Сбереженный
25,spends,Проводит
25,close,Закрывать
25,check,Проверять
25,account,Счет
25,enjoy,Наслаждаться
25,being,Являющийся
25,finish,Закончить; конец
25,kiss,Поцелуй
25,parents,Родители
25,life,Жизнь
25,by,По; при; мимо; рядом с
25,lock,Замыкать; замок
25,before,Перед
25,mix,Смешивать
26,salad,Салат
26,anything,Все; что-нибудь
26,play,Играть; игра
26,wish,Желать; желание
26,some,Что-то; некоторое
26,taste,Вкус
26,cake,Торт
26,baked,Печеный
26,travel,Путешествовать; путешествие
26,forest,Лес
26,call,Звонить; звонок
26,may,Может
26,carry,Нести
26,bags,Сумки
27,big,Большой
27,l,Я
27,small,Малый
27,still,Еще
27,way,Дорога; путь
27,trousers,Брюки
27,short,Короткий
27,these,Эти
27,tall,Высокий
27,woman,Женщина
27,came,Пришел
27,early,Рано
27,had,Имел
27,arrive,Приехать; прибыть
28,late,Поздно
28,an,(неопределенный артикль)
28,young,Молодой
28,chance,Шанс
28,been,Был
28,since,С; со времени; с тех пор как
28,saw,Видел
28,child,Ребёнок
28,family,Семья
28,first,Первый
28,safety,Безопасность
28,mine,Мой; мое
28,more,Больше
28,less,Меньше
29,everyone,Каждый
29,hiding,Прятание
29,behind,За; позади; сзади
29,rest,Остальное; отдых
29,front,Передний; перед
29,bigger,Больший
29,biggest,Самый большой
29,taller,Выше (рост)
29,tallest,Самый высокий (рост)
29,classroom,Класс
29,everest,Эверест
29,higher,Выше (высота)
29,alps,Альпы
29,highest,Самый высокий (высота)
30,world,Мир
30,bicycle,Велосипед
30,motorbike,Мотоцикл
30,fastest,Самый быстрый
30,red,Красный
30,flower,Цветок
30,yellow,Желтый
30,purple,Фиолетовый
30,most,Наиболее
30,person,Личность; человек
30,thing,Вещь
30,hi,Привет!
30,oh,Ах!
30,look,Смотреть; выглядеть
31,tonight,Ночью
31,matt,Матовый
31,great,Большой; великий
31,met,Встретил
31,yesterday,Вчера
31,pity,Жаль
31,rent,Арендовать; аренда
31,never,Никогда
31,mind,Иметь ввиду; разум
31,maybe,Может быть 
31,knows,Знает
31,things,Вещи
31,anyway,В любом случае
31,over,Над
32,free,Свободный
32,join,Присоединиться
32,later,Позже
32,no,Нет
32,problem,Проблема
32,always,Всегда
32,smiles,Улыбается; улыбки
32,wanted,Хотел
32,argue,Спорить
32,sometimes,Иногда
32,sad,Печальный
32,dreams,Мечты
32,shouting,Крики
32,nobody,Никто
33,listening,Слушает
33,someone,Кто-то
33,achieve,Достигать; добиваться
33,running,Бежит
33,through,Через
33,head,Голова
33,nothing,Ничего
33,bothering,Беспокоит
33,thinks,Думает
33,everybody,Все (вместе)
33,else,Еще; другой
33,was,Был
33,find,Находить
33,somebody,Кто-нибудь
34,adults,Взрослые
34,seat,Сиденье
34,table,Стол
34,available,Доступный; наличный
34,order,Порядок
34,breakfast,Завтрак
34,menu,Меню
34,include,Включать/ содержать в себе
34,set,Набор
34,fried,Жаренный
34,egg,Яйцо
34,or,Или
34,omelett,Омлет
34,toasts,Тосты
35,butter,Масло
35,jam,Джем
35,cheese,Сыр
35,juice,Сок
35,coffee,Кофе
35,tea,Чай
35,sets,Наборы
35,second,Секунда
35,omelet,Омлет
35,accept,Принимать
35,advise,Совет
35,quiet,Тихо; спокойный
35,agree,Соглашаться; согласный
35,answer,Ответ
36,question,Вопрос
36,ask,Спрашивать
36,change,Менять
36,yourself,Себя; сам; собой
36,cheat,Мошенничать; мошенничество
36,against,Против
36,pages,Страници
36,printer,Принтер
36,prints,Печатает
36,per,За
36,minute,Минута
36,repair,Ремонтировать; направлять; ремонт
36,broken,Разбитый
36,scream,Орать; визг
37,wake,Вставать
37,corner,Угол
37,sitting,Сидит
37,sat,Сел; сидел
37,walks,Гуляет; прогулки
37,park,Парк
37,walking,Гуляя; прогуливаясь
37,away,Прочь; вон
37,troubles,Проблемы
37,walked,Гулял
37,ten,Десять
37,cry,Плакать
37,hungry,Голодный
37,cried,Плакал; кричал
38,cinema,Кинотеатр
38,promise,Обещать
38,test,Тест
38,expensive,Дорогой (цена)
38,modest,Скромный
38,tv,Телевизор
38,flat,Квартира
38,screen,Экран
38,news,Новости
38,wife,Супруга
38,pregnant,Беременная
38,huge,Огромный
38,building,Строение
38,fifty,Пятдесят
39,floors,Этажи
39,large,Большой
39,entrance,Вход
39,tiny,Крошечный
39,darkness,Темнота
39,real,Реальный
39,gold,Золотой; золото
39,neighbor,Сосед
39,famous,Известный; популярный
39,sells,Продает
39,computers,Компьютеры
39,telephone,Телефон
39,cards,Карты; карточки
39,ice,Лед
40,cream,Крем
40,both,Оба
40,although,Хотя; несмотря на
40,raining,Дождливый
40,even,Даже
40,though,Однако; тем не менее
40,learned,Ученый; выученный
40,pay,Платить
40,successful,Успешный
40,because,Потому-что
40,up,Вверх
40,except,Кроме
40,saturday,Суббота
40,ninety,Девяносто
41,dollars,Доллары
41,seen,Видел
41,paid,Оплаченный
41,forgot,Забыл
41,all,Всё
41,days,Дни
41,least,Наименее; меньше всего
41,week,Неделя
41,pick,Выбирать; подбирать; выбор
41,yet,Еще
41,prime,Основной; главный
41,minister,Министр
41,decided,Решил
41,calls,Зовет; звонки
42,talked,Говорил
42,ago,Тому назад
42,inviting,Приглашение
42,sorry,Сожалеющие; сожаление
42,busy,Занятый
42,tuesday,Вторник
42,same,Такой же
42,place,Место
42,case,Случай; дело; чемодан
42,accident,Авария
42,rains,Дожди
42,umbrella,Зонт
42,sports,Спортивный
42,instead,Вместо
43,playing,Играет
43,otherwise,В противном случае
43,flight,Полет
43,couldn't,Не мог
43,studied,Учил
43,therefore,По-этому; потому
43,speak,Говорить
43,whether,Ли; который
43,correct,Правильный
43,well,Хорошо; хороший
43,slept,Спал
43,kind,Добрый
43,mixed,Смешанный
43,cannot,Не могу
44,exactly,Точно
44,dreamed,Мечтал; видел сон
44,tired,Уставший
44,going,Идет
44,waste,Тратить
44,holiday,Выходной; праздник
44,sleeping,Спит
44,firstly,Во-первых
44,shower,Душ
44,together,Вместе
44,beach,Пляж
44,dressed,Одетый
44,while,В то время как
44,taking,Берет
45,decide,Решает
45,doctors,Доктора
45,shock,Шок
45,destroy,Разрушать; уничтожать
45,tornado,Торнадо
45,destroyed,Разрушеный; уничтоженный
45,whole,Весь
45,village,Деревня
45,disappear,Исчезать
45,discover,Обнаруживать; делать одкрытие
45,places,Места
45,discovered,Обнаруженный; открытый
45,cheap,Дешевый
45,doubt,Сомнение
46,doubting,Сомневаясь
46,dream,Мечта
46,flying,Летит
46,moon,Луна
46,dreaming,Мечтает
46,dress,Платье
46,use,Использовать
46,towel,Полотенце
46,dry,Сухой
46,laundry,Прачечная
46,put,Класть; ставить
46,drying,Сушит
46,sun,Солнце
46,earn,Зарабатывать
47,lost,Потерянный; потерял
47,earned,Зарабатывал
47,gambling,Игорный
47,dance,Танцевать; танец
47,dancing,Танцует; танцующий
47,enter,Входить
47,website,Интернет страница
47,pictures,Фотографии; изображения; картинки
47,moment,Момент
47,entered,Вошел
47,knew,Знал
47,husband,Супруг
47,escape,Убегать; побег
48,prisoner,Заключенный
48,escaped,Сбежавший
48,jail,Тюрьма
48,exercise,Упражнения
48,properly,Правильо; как следует
48,exercised,Тренировал
48,succeeded,Удалось; преуспел
48,explain,Обьяснять
48,carefully,Оккуратнo; осторожнo
48,everytime,Каждый раз
48,explaining,Обьясняет
48,explained,Обьяснял
48,able,В состоянии; способный
49,clearly,Ясно
49,solution,Решение
49,as,Как; так как
49,ate,Кушал
49,different,Другой; отличный от
49,peace,Мир
49,war,Война
49,possible,Возможный
49,impossible,Невозможный
49,unable,Неспособный; не в состоянии
49,access,Доступ
49,email,Электронная почта
49,succeed,Удалось; преуспел
50,alone,Один
50,used,Использованный; используемый
50,often,Часто
50,once,Один раз
50,twice,Дважды
50,pill,Таблетка
50,times,Разы
50,friends,Друзья
50,helped,Помогал
50,full,Полный
50,football,Футбол
50,meets,Встречается
50,celebrate,Праздновать
51,year,Год
51,plant,Расстение; завод
51,brush,Щетка
51,teeth,Зубы
51,weekend,Выходные дни
51,sunday,Воскресенье
51,minimum,Минимально
51,trip,Поездка
51,feeling,Чувство
51,rainy,Дождливо
51,exam,Экзамен
51,quite,Вполне
51,fifteen,Пятнадцать
52,would,Бы (модальный глагол)
52,pizza,Пицца
52,noodles,Лапша
52,share,Делить; разделять; доля; часть
52,sounds,Звучит; звуки
52,glass,Стакан; стекло
52,wine,Вино
52,bottle,Бутылка
52,waiter,Официант; поднос; подавальщик
52,practice,Практика
52,other,Другой
52,whenever,Когда бы ни
52,any,Любой
53,questions,Вопрос
53,anytime,В любое время
53,television,Телевидение
53,must,Должен
53,develop,Развивать
53,ourselves,Сами
53,looked,Смотрел
53,down,Вниз
53,stuck,Застрял
53,ear,Ухо
53,treatment,Лечение; обработка; обращение
53,hospital,Больница
53,ears,Уши
54,mmm,Ммм
54,infection,Инфекция
54,suck,Сосать; всасывать; всасывание
54,out,Из; вне; наружу
54,pills,Таблетки
54,doctor,Доктор
54,meal,Еда
54,eardrops,Капли для ушей
54,fail,Слабеть; терпеть неудачу; неудача
54,teaches,Учит
54,failed,Неудавшийся; не удалось
54,got,Получил; достал
54,fired,Уволен
55,shoes,Обувь
55,fit,Подходить; совпадать; подходящий; в хорошей форме
55,fix,Фиксировать; устанавливать
55,fixing,Фиксирование
55,called,Называемый
55,fold,Загибать; складка
55,closet,Уборная
55,best,Лучший
55,advice,Совет
55,follow,Следовать
55,heart,Сердце
55,followed,Следовал
55,instructions,Инструкции
56,member,Член
56,wallet,Бумажник
56,found,Нашел
56,interesting,Интересный
56,articles,Статьи; вещи; предметы
56,matter,Дело; сущность; иметь значение
56,fry,Жарить
56,fish,Рыба
56,steam,Пар
56,garlic,Чеснок
56,onion,Лук
56,glue,Клей
56,posters,Плакаты
57,wall,Стена
57,guarantee,Гарантия
57,guard,Охрана
57,camp,Лагерь
57,security,Безопасность
57,guarded,Охранял
57,guarding,Охраняемый
57,fire,Огонь
57,started,Начинал
57,guess,Предполагать; догадка
57,myself,Сам; меня
57,guessed,Догадывался
57,guessing,Догадывается
58,hug,Обнимать
58,hugged,Обнимал
58,kissed,Целовал
58,hugging,Обнимает; обнимающий
58,hurry,Торопить; спешка
58,show,Шоу
58,begin,Начинать
58,hurried,Торопил
58,reason,Причина; повод
58,searching,Поиск
58,cause,Вызывать; причинять; причина
58,results,Результаты
58,action,Действие
59,reaction,Реакция
59,special,Специальный; особенный
59,price,Цена
59,regular,Регулярный
59,simple,Простой
59,inside,Внутри
59,north,Север
59,part,Часть
59,south,Юг
59,sunset,Закат
59,west,Запад
59,sunrise,Восход
59,east,Восток
60,yours,Твое; Ваше
60,belongs,Принадлежит
60,those,Те
60,earings,Серьги
60,forgive,Прощать
60,himself,Сам; себя
60,herself,Сама; себя
60,own,Собственный
60,guitar,Гитара
60,business,Бизнес
60,owner,Владелец
60,twelve,Дванадцать
60,remember,Помнить
61,far,Далеко
61,success,Успех
61,subject,Тема; предмет; субьект
61,main,Основной
61,afraid,Бояться
61,comfortable,Комфортный; удобный
61,location,Местонахождение
61,leaves,Листья
61,seven,Семь
61,five,Пять
61,fifth,Пятый
61,july,Июль
61,booking,Покупает
62,advance,Продвигать; продвижение
62,dates,Сроки; дата
62,few,Мало
62,songs,Песни
62,wow,Вау!
62,delicious,Вкусное
62,shall,Буду
62,bill,Счет
62,sea,Море
62,amazing,Изумительный
62,takes,Берет
62,seconds,Секунды
62,warm,Нагревать; теплый
63,chicken,Куриное мясо
63,microwave,Микроволновая печь
63,oven,Духовка
63,supposed,Предполагаемый
63,noon,Полдень; полночь
63,midday,Полдень
63,afternoon,После полудня
63,went,Пошел
63,midnight,Полночь
63,lunch,Ланч
63,romantic,Романтичный
63,dinner,Ужин
63,summer,Лето
64,during,Во время
64,spring,Весна
64,vacation,Отпуск
64,winter,Зима
64,snowing,Идет снег
64,countries,Страны
64,mom,Мама
64,camping,Кемпинг
64,class,Класс; урок; занятие
64,prepare,Подготовить
64,bag,Сумка
64,backpack,Рюкзак
64,shirts,Рубашки
65,underwear,Нижнее белье
65,pairs,Пары
65,socks,Носки
65,flashlight,Фонарик
65,bottles,Бутылки
65,packing,Упаковка
65,ignore,Игнорировать
65,looking,Выглядит; смотрит
65,attention,Внимание
65,ignored,Игнорировал
65,ignoring,Игнорирует
65,each,Каждый
65,solve,Решать
66,imagine,Воображать
66,living,Живой
66,harmony,Гармония
66,imagination,Воображение
66,invite,Приглашение
66,invited,Приглашенный
66,invitation,Приглашение
66,joined,Присоединился
66,became,Стал; сделался
66,could,Мог
66,golf,Гольф
66,jump,Прыгать
66,jumping,Прыгает
67,cooking,Готовит
67,kick,Пинать; ударять ногой
67,kicked,Ударил ногой
67,religion,Религия
67,allow,Позволять
67,kill,Убивать
67,animals,Животные
67,killed,Убил
67,killing,Убивающий
67,knock,Стучать
67,knocking,Стук
67,knocked,Стучал
67,closed,Закрытый
68,offend,Оскорблять; обижать
68,gets,Получает
68,offended,Обиженный
68,offending,Оскорбляет
68,whatever,Любой; все равно
68,offer,Предлагать; предложение
68,made,Сделанный
68,offering,Предлагающий
68,service,Сервис
68,ordered,Упорядоченный
68,pack,Упаковка
68,stuff,Вещи
68,apartment,Квартира
69,packed,Упакованный
69,school,Школа
69,peel,Чистить; кожура
69,soon,Вскоре
69,phoned,Звонил
69,boring,Скучный
69,complicated,Осложненный
69,brave,Отважный
69,soldier,Солдат
69,coward,Трус
69,face,Лицо
69,fresh,Свежий
69,fruits,Фрукты
70,market,Рынок
70,were,Был
70,rotten,Гнилой
70,apples,Яблоки
70,box,Коробка
70,air,Воздух
70,proud,Гордый
70,haircut,Стрижка
70,shops,Магазины
70,central,Центральный
70,station,Станция
70,favorite,Любимый
70,vegetarian,Вегетарианский
71,clinic,Клиника
71,around,Вокруг
71,hand,Рука
71,flied,Летел
71,airplane,Самолёт
71,boyfriend,Возлюбленный
71,search,Искать; поиск
71,shopping,Делать покупки
71,center,Центр
71,forgiven,Прощенный
71,recommend,Рекомендовать
71,send,Отправлять; посылать
71,daughter,Дочь
72,heard,Услышанный
72,bridge,Мост
72,kinds,Виды; типы
72,especially,Особенно
72,hip,Бедро
72,hop,Подпрыгивать; подпрыгивание
72,rock,Рок
72,everyday,Каждый день
72,nature,Природа
72,falling,Падение
72,star,Звезда
72,true,Правда
72,rule,Правило
73,keep,Сохранять
73,connecting,Соединяющий
73,forgotten,Забытый
73,actually,Фактически; действительно
73,half,Половина
73,past,Прошлый
73,suppose,Предполагать
73,land,Земля
73,eleven,Одинадцать
73,kids,Дети
73,kindergarden,Детсад
73,story,Рассказ
73,jackson,Джексон
74,named,Названный
74,chubby,Чабби (кличка)
74,adopted,Приемный
74,ordinary,Обычный
74,extraordinary,Чрезвычайный
74,jumped,Прыгнул
74,owners,Владельцы
74,shaking,Сотрясение
74,strongly,Сильно
74,woke,Проснулся
74,extremely,Чрезвычайно
74,strange,Странный; чужой
74,fact,Факт
75,john,Джон (имя)
75,immediately,Немедленно
75,indeed,Истинно; действительно
75,horribly,Ужасно
75,breathing,Дышащий; дыхание
75,immidiately,Немедленно
75,alerted,Предупрежденный
75,chubby's,Чабби (кличка)
75,little,Маленький
75,boy's,Мальчишеский
75,alarm,Сигнал тревоги; будильник
75,keeping,Хранение
75,animal,Животное
76,shelter,Приют
76,debt,Долг
76,gratitude,Благодарность
76,repaid,Возвращено
76,perfect,Идеальный
76,meant,Подразумевающийся
76,ours,Наш
76,pour,Лить
76,pouring,Наливание
76,hands,Руки
76,practicing,Практикующий
76,girlfriend,Возлюбленная
76,pray,Молиться
77,goes,Идет
77,praying,Молющийся
77,prefer,Предпочитать
77,black,Чёрный
77,brown,Коричневый
77,ones,Единица
77,preferred,Предпочитаемый
77,match,Сочетать; матч
77,preparing,Приготовление
77,weeks,Недели
77,present,Подарок; настоящее время
77,plans,Планы
77,presentation,Презентация
78,pressed,Под давлением
78,explanation,Обьяснение
78,blood,Кровь
78,pressure,Давление
78,plates,Тарелки
78,factory,Фабрика
78,produce,Производить
78,production,Продукция
78,electricity,Електричество
78,shutdown,Выключение
78,promised,Обещаемый
78,protect,Защищать; охранять
78,asked,Запрашиваемый
79,protection,Защита
79,pull,Тянуть
79,strong,Сильный
79,pulled,Потянутый
79,ground,Земля
79,hurt,Боль
79,punish,Наказать
79,behaviour,Поведение
79,deserved,Заслуженный
79,punishment,Наказание
79,punishing,Карающий
79,talking,Разговаривающий
79,push,Толкать
80,button,Кнопка; пуговица
80,pushed,Толкнутый
80,tried,Пробовал
80,reach,Достигать
80,top,Вершина
80,wind,Ветер
80,reached,Достигнутый
80,game,Игра
80,failure,Отказ; срыв; неуспех
80,aggressive,Агрессивный
80,amazed,Изумленный
80,beauty,Красота
80,annoyed,Раздраженный
81,interrupting,Прерывающий
81,ashamed,Пристыженный
81,attracted,Привлекательный
81,glad,Довольный
81,guilty,Виновный
81,fault,Ощибка; проступок
81,scared,Напуганный
81,become,Стать
81,phone,Телефон
81,battery,Батарея
81,finished,Законченный
81,course,Курс
81,miss,Скучать; пропускать; мисс
82,visa,Виза
82,gym,Спортзал
82,shell,Скарлупа; раковина
82,team,Команда
82,won,Выиграл
82,additional,Дополнительный
82,pass,Передавать
82,brought,Принесенный
82,tent,Палатка
82,surprised,Удивленный
82,took,Брал
82,hotels,Гостиници
82,compare,Сравнить
83,mean,Подразумевать
83,trees,Деревья
83,missed,Потерял; потерянный
83,eyes,Глаза
83,pleasure,Удовольствие
83,build,Строить
83,along,Вдоль
83,mountains,Горы
83,stopped,Остановился
83,thought,Мысль
83,catch,Ловить; поймать
83,somehow,Как-то
83,felt,Почувствовал
84,asleep,Спящий
84,quickly,Быстро
84,realized,Реализованные
84,planned,Запланированный
84,dark,Тёмный
84,leafs,Листать; покрываться листвой
84,crawled,Подполз
84,storm,Буря; шторм
84,temperature,Температура
84,feet,Ноги; стопы
84,freeze,Замораживать
84,passing,Проходящий
84,worried,Беспокоился; обеспокоенный
85,survive,Выживать
85,scary,Страшно; пугливый
85,thinking,Думая; думающий
85,miracle,Чудо
85,suddenly,Вдруг; неожиданно
85,heared,Слышал
85,stronger,Сильнее
85,pretend,Притворяться; претендовать
85,dead,Умер; мертвый
85,dare,Посметь
85,appeared,Появившийся
85,deers,Олени
85,came,(nie ma takiego s?owa chyba to nazwa w?asna czego?)
86,finally,Окончательно
86,receive,Получать
86,massages,Масажи
86,received,Получал; полученный
86,messages,Сообщения
86,record,Запись
86,video,Видео
86,recording,Записывание
86,song,Песня
86,remind,Напоминать
86,reminding,Напоминающий
86,meeting,Встреча
86,attend,Присутствовать
87,repeat,Повторять
87,number,Номер
87,report,Отчет
87,return,Возвращать
87,product,Продукт
87,satisfied,Удовлетворенный
87,returned,Возвращенный
87,returning,Возвращение
87,risk,Риск
87,ways,Дороги; пути
87,began,Начал
87,needs,Потребности
87,army,Армия
88,separate,Отделять
88,communities,Сообщества
88,separation,Отделение
88,serve,Служить
88,gave,Дал
88,wealth,Богатство
88,others,Другие
88,shave,Брить
88,razor,Бритва
88,using,Использование
88,smoke,Курить
88,area,Територия
88,smoking,Курение
89,prohibited,Запрещенный
89,challenge,Оспаривать; вызов
89,sofa,Диван
89,confident,Уверенный
89,confused,Спутанный; смущенный
89,depressed,Подавленный
89,feels,Ощущение
89,desperate,Отчаянный
89,hesitate,Колебаться
89,injured,Пострадавший
89,relaxed,Расслабленный
89,island,Остров
89,probably,Веротно
90,happen,Случиться
90,which,Какой
90,character,Характер
90,define,Определять
90,relationship,Отношения
90,clear,Прояснять; ясно
90,forgeting,Забывая
90,born,Родившийся
90,grow,Расти
90,teach,Учить
90,lazy,Ленивый
90,spot,Обнаружить; место; наличный
90,fourteen,Четырнадцать
91,summertime,Летнее время
91,brothers,Братья
91,traveled,Путешествовал
91,darker,Темнее
91,slowly,Медленнее
91,played,Играл
91,hide,Скрывать
91,seek,Стремиться; добиваться
91,countdown,Обратный счет
91,winner,Победитель
91,brother,Брат
91,count,Считать
91,win,Выигрывать
92,curiosity,Любопытство
92,led,Возглавил
92,dangerous,Опасный
92,comes,Приходит
92,piece,Кусок; часть
92,green,Зеленый
92,grass,Трава
92,accepted,Принято
92,lied,Лежал; лгал
92,wailing,Плачущий
92,fall,Падать
92,towards,К; в направлении; по отношению к
92,succeded,Преуспели
93,touching,Прикасание
93,sticking,Прилипание
93,body,Тело
93,puppy,Щенок
93,fear,Страх
93,biting,Кусающийся
93,adopt,Принимать
93,hour,Час
93,shouts,Крики
93,passed,Прошедший
93,grew,Росла
93,everywhere,Везде
93,following,Следующий
94,neighborhood,Окрестности
94,problems,Проблемы
94,calm,Успокаивать; тихий; спокойствие
94,curious,Любопытный
94,devoted,Посвященный
94,determined,Определенный
94,disappointed,Разочарованный
94,hoped,Надеялся
94,desire,Желание
94,fly,Летать
